datetime,Coxs bazar,Bandarban,Chattogram,Rangamati,Khagrachari,Feni,Chandpur,Cumilla,Brahmanbaria,Kishoreganj,Gazipur,Tangail,Dhaka,Faridpur,Gopalganj,Barishal,Barguna,Pirojpur,Khulna,Jashore,Jhenaidah,Meherpur,Pabna,Rajshahi,Bogura,Naogaon,Dinajpur,Panchagarh,Rangpur,Gaibandha,Sherpur,Mymensingh,Sunamganj,Sylhet,Moulvibajar,Habiganj
08/10/2012 10:00,2,2,2,2,0,0,0,0,0,2,4,4,4,2,1,2,2,3,2,1,0,0,2,0,1,0,1,2,2,2,2,2,4,4,4,4
08/10/2012 11:00,3,3,3,3,0,0,0,0,0,2,4,4,4,1,1,1,1,4,2,0,0,0,2,2,1,0,1,3,3,3,3,3,5,5,5,5
08/10/2012 12:00,2,2,2,2,0,0,0,0,0,2,3,3,3,1,2,1,1,3,1,1,0,0,4,1,1,0,1,2,2,2,2,2,5,5,5,5
08/10/2012 13:00,2,2,2,2,2,2,2,0,2,2,3,3,3,1,0,1,1,4,2,1,1,1,4,2,0,0,0,2,2,2,2,2,4,4,4,4
08/10/2012 14:00,0,0,0,0,1,1,1,2,1,3,0,0,0,3,3,3,3,0,3,2,1,1,3,0,0,3,0,0,0,0,0,0,3,3,3,3
08/10/2012 15:00,1,1,1,1,0,0,0,2,0,3,4,4,4,3,5,3,3,3,3,3,2,2,4,0,1,3,1,1,1,1,1,1,3,3,3,3
08/10/2012 16:00,2,2,2,2,3,3,3,1,3,1,2,2,2,5,4,5,5,3,4,3,2,2,3,1,0,2,0,2,2,2,2,2,5,5,5,5
08/10/2012 17:00,2,2,2,2,3,3,3,1,3,0,3,3,3,1,3,1,1,0,4,5,2,2,2,4,0,3,0,2,2,2,2,2,2,2,2,2
08/10/2012 18:00,2,2,2,2,0,0,0,2,0,3,4,4,4,4,4,4,4,2,4,6,0,0,3,5,0,2,0,2,2,2,2,2,2,2,2,2
08/10/2012 19:00,1,1,1,1,1,1,1,0,1,0,3,3,3,1,5,1,1,0,5,5,4,4,3,5,0,0,0,1,1,1,1,1,2,2,2,2
08/10/2012 20:00,1,1,1,1,3,3,3,0,3,0,0,0,0,1,4,1,1,2,6,6,4,4,0,5,0,3,0,1,1,1,1,1,2,2,2,2
08/10/2012 21:00,2,2,2,2,0,0,0,2,0,0,3,3,3,2,4,2,2,3,2,3,5,5,1,2,0,3,0,2,2,2,2,2,2,2,2,2
08/10/2012 22:00,2,2,2,2,0,0,0,2,0,4,3,3,3,3,6,3,3,3,2,2,5,5,3,2,2,3,2,2,2,2,2,2,1,1,1,1
08/10/2012 23:00,1,1,1,1,0,0,0,4,0,2,2,2,2,1,3,1,1,3,2,3,5,5,5,1,3,4,3,1,1,1,1,1,1,1,1,1
09/10/2012 00:00,3,3,3,3,0,0,0,2,0,2,4,4,4,0,2,0,0,3,0,1,4,4,4,0,3,2,3,3,3,3,3,3,4,4,4,4
09/10/2012 01:00,4,4,4,4,3,3,3,2,3,2,4,4,4,0,3,0,0,3,0,0,3,3,4,2,1,3,1,4,4,4,4,4,2,2,2,2
09/10/2012 02:00,4,4,4,4,0,0,0,0,0,2,0,0,0,0,3,0,0,3,0,1,3,3,3,1,2,4,2,4,4,4,4,4,1,1,1,1
09/10/2012 03:00,5,5,5,5,0,0,0,0,0,2,0,0,0,0,3,0,0,2,1,0,3,3,2,0,2,3,2,5,5,5,5,5,0,0,0,0
09/10/2012 04:00,3,3,3,3,0,0,0,0,0,1,0,0,0,0,3,0,0,3,0,0,2,2,3,1,2,0,2,3,3,3,3,3,0,0,0,0
09/10/2012 05:00,3,3,3,3,0,0,0,0,0,4,0,0,0,0,2,0,0,3,0,0,1,1,5,0,3,1,3,3,3,3,3,3,2,2,2,2
09/10/2012 06:00,4,4,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,2,3,0,3,0,3,4,4,4,4,4,3,3,3,3
09/10/2012 07:00,4,4,4,4,0,0,0,0,0,4,0,0,0,0,2,0,0,2,0,2,1,1,4,0,2,0,2,4,4,4,4,4,3,3,3,3
09/10/2012 08:00,5,5,5,5,1,1,1,0,1,2,0,0,0,0,2,0,0,2,0,1,0,0,3,0,2,0,2,5,5,5,5,5,4,4,4,4
09/10/2012 09:00,5,5,5,5,2,2,2,0,2,1,0,0,0,0,3,0,0,1,0,0,0,0,3,0,3,1,3,5,5,5,5,5,5,5,5,5
09/10/2012 10:00,4,4,4,4,2,2,2,0,2,1,0,0,0,0,2,0,0,1,0,0,0,0,5,2,2,2,2,4,4,4,4,4,5,5,5,5
09/10/2012 11:00,5,5,5,5,3,3,3,0,3,2,0,0,0,0,2,0,0,0,0,0,0,0,5,1,3,1,3,5,5,5,5,5,5,5,5,5
09/10/2012 12:00,4,4,4,4,3,3,3,0,3,2,0,0,0,0,2,0,0,2,0,0,1,1,5,6,0,3,0,4,4,4,4,4,5,5,5,5
09/10/2012 13:00,5,5,5,5,2,2,2,2,2,1,0,0,0,0,3,0,0,0,1,0,0,0,5,2,2,3,2,5,5,5,5,5,7,7,7,7
09/10/2012 14:00,3,3,3,3,2,2,2,0,2,6,0,0,0,2,2,2,2,0,2,2,0,0,5,2,3,3,3,3,3,3,3,3,6,6,6,6
09/10/2012 15:00,2,2,2,2,0,0,0,1,0,2,0,0,0,3,3,3,3,0,0,2,1,1,4,1,4,3,4,2,2,2,2,2,5,5,5,5
09/10/2012 16:00,0,0,0,0,0,0,0,2,0,4,1,1,1,1,4,1,1,0,0,2,3,3,4,0,1,3,1,0,0,0,0,0,4,4,4,4
09/10/2012 17:00,0,0,0,0,3,3,3,0,3,6,0,0,0,0,4,0,0,2,2,3,3,3,3,0,0,3,0,0,0,0,0,0,5,5,5,5
09/10/2012 18:00,0,0,0,0,2,2,2,0,2,0,0,0,0,1,5,1,1,2,0,2,2,2,2,0,0,3,0,0,0,0,0,0,3,3,3,3
09/10/2012 19:00,0,0,0,0,3,3,3,2,3,0,0,0,0,1,4,1,1,2,2,1,2,2,3,3,0,3,0,0,0,0,0,0,6,6,6,6
09/10/2012 20:00,0,0,0,0,2,2,2,3,2,1,0,0,0,1,5,1,1,0,4,3,2,2,3,3,0,3,0,0,0,0,0,0,6,6,6,6
09/10/2012 21:00,2,2,2,2,1,1,1,3,1,0,0,0,0,1,4,1,1,0,3,4,2,2,3,3,0,3,0,2,2,2,2,2,5,5,5,5
09/10/2012 22:00,2,2,2,2,0,0,0,2,0,11,4,4,4,4,5,4,4,1,3,2,3,3,4,6,3,3,3,2,2,2,2,2,5,5,5,5
09/10/2012 23:00,2,2,2,2,1,1,1,3,1,10,4,4,4,2,4,2,2,0,3,3,5,5,3,3,2,7,2,2,2,2,2,2,5,5,5,5
10/10/2012 00:00,2,2,2,2,1,1,1,3,1,7,4,4,4,2,6,2,2,0,3,2,5,5,4,3,3,3,3,2,2,2,2,2,5,5,5,5
10/10/2012 01:00,2,2,2,2,1,1,1,4,1,3,4,4,4,2,6,2,2,0,2,2,5,5,4,3,2,3,2,2,2,2,2,2,0,0,0,0
10/10/2012 02:00,4,4,4,4,0,0,0,1,0,2,4,4,4,1,7,1,1,2,2,1,4,4,3,2,2,6,2,4,4,4,4,4,0,0,0,0
10/10/2012 03:00,3,3,3,3,3,3,3,0,3,8,4,4,4,0,7,0,0,2,2,1,4,4,2,0,2,3,2,3,3,3,3,3,4,4,4,4
10/10/2012 04:00,3,3,3,3,4,4,4,0,4,5,5,5,5,0,2,0,0,1,2,0,6,6,3,0,2,3,2,3,3,3,3,3,5,5,5,5
10/10/2012 05:00,3,3,3,3,3,3,3,0,3,5,5,5,5,0,1,0,0,1,2,0,5,5,3,0,4,3,4,3,3,3,3,3,6,6,6,6
10/10/2012 06:00,3,3,3,3,3,3,3,0,3,8,4,4,4,0,2,0,0,0,2,1,6,6,3,0,4,3,4,3,3,3,3,3,6,6,6,6
10/10/2012 07:00,3,3,3,3,1,1,1,0,1,2,4,4,4,2,1,2,2,0,2,0,6,6,2,0,4,3,4,3,3,3,3,3,6,6,6,6
10/10/2012 08:00,4,4,4,4,3,3,3,1,3,2,2,2,2,1,3,1,1,0,1,1,5,5,3,0,3,3,3,4,4,4,4,4,5,5,5,5
10/10/2012 09:00,4,4,4,4,3,3,3,1,3,1,1,1,1,1,2,1,1,0,1,1,3,3,3,1,3,3,3,4,4,4,4,4,5,5,5,5
10/10/2012 10:00,4,4,4,4,3,3,3,0,3,0,1,1,1,0,1,0,0,0,2,0,2,2,3,3,2,3,2,4,4,4,4,4,4,4,4,4
10/10/2012 11:00,4,4,4,4,3,3,3,0,3,0,0,0,0,0,0,0,0,0,2,0,1,1,3,5,2,3,2,4,4,4,4,4,4,4,4,4
10/10/2012 12:00,4,4,4,4,3,3,3,0,3,3,6,6,6,2,3,2,2,0,2,1,5,5,2,0,4,3,4,4,4,4,4,4,3,3,3,3
10/10/2012 13:00,4,4,4,4,2,2,2,0,2,2,5,5,5,1,7,1,1,0,3,1,4,4,3,0,3,3,3,4,4,4,4,4,6,6,6,6
10/10/2012 14:00,4,4,4,4,2,2,2,2,2,2,6,6,6,2,4,2,2,0,2,2,4,4,2,2,3,3,3,4,4,4,4,4,6,6,6,6
10/10/2012 15:00,0,0,0,0,4,4,4,0,4,0,0,0,0,0,3,0,0,0,5,0,2,2,0,1,1,3,1,0,0,0,0,0,6,6,6,6
10/10/2012 16:00,3,3,3,3,3,3,3,0,3,0,0,0,0,0,5,0,0,1,6,0,3,3,2,1,2,3,2,3,3,3,3,3,6,6,6,6
10/10/2012 17:00,6,6,6,6,2,2,2,1,2,2,6,6,6,5,7,5,5,1,6,1,5,5,0,2,4,3,4,6,6,6,6,6,3,3,3,3
10/10/2012 18:00,6,6,6,6,0,0,0,2,0,2,7,7,7,5,9,5,5,1,5,1,4,4,1,2,4,3,4,6,6,6,6,6,3,3,3,3
10/10/2012 19:00,6,6,6,6,2,2,2,2,2,3,7,7,7,4,6,4,4,2,5,0,3,3,0,5,4,3,4,6,6,6,6,6,3,3,3,3
10/10/2012 20:00,0,0,0,0,3,3,3,0,3,2,2,2,2,3,6,3,3,2,4,1,4,4,0,1,1,3,1,0,0,0,0,0,6,6,6,6
10/10/2012 21:00,0,0,0,0,3,3,3,3,3,3,1,1,1,3,4,3,3,4,6,1,5,5,0,3,1,3,1,0,0,0,0,0,4,4,4,4
10/10/2012 22:00,2,2,2,2,4,4,4,2,4,3,4,4,4,3,5,3,3,3,6,1,4,4,0,4,2,4,2,2,2,2,2,2,2,2,2,2
10/10/2012 23:00,5,5,5,5,5,5,5,1,5,4,7,7,7,4,7,4,4,2,5,1,3,3,0,5,3,6,3,5,5,5,5,5,2,2,2,2
11/10/2012 00:00,5,5,5,5,5,5,5,1,5,4,7,7,7,4,7,4,4,2,5,1,3,3,0,5,3,6,3,5,5,5,5,5,2,2,2,2
11/10/2012 01:00,5,5,5,5,5,5,5,1,5,4,7,7,7,4,7,4,4,2,5,1,3,3,0,5,3,6,3,5,5,5,5,5,2,2,2,2
11/10/2012 02:00,5,5,5,5,5,5,5,1,5,4,7,7,7,4,7,4,4,2,5,1,3,3,0,5,3,6,3,5,5,5,5,5,2,2,2,2
11/10/2012 03:00,5,5,5,5,5,5,5,1,5,4,7,7,7,4,7,4,4,2,5,1,3,3,0,5,3,6,3,5,5,5,5,5,2,2,2,2
11/10/2012 04:00,5,5,5,5,5,5,5,1,5,4,7,7,7,4,7,4,4,2,5,1,3,3,0,5,3,6,3,5,5,5,5,5,2,2,2,2
11/10/2012 05:00,5,5,5,5,2,2,2,0,2,4,5,5,5,5,5,5,5,2,5,0,2,2,0,3,2,7,2,5,5,5,5,5,4,4,4,4
11/10/2012 06:00,6,6,6,6,0,0,0,0,0,4,2,2,2,6,3,6,6,2,4,0,1,1,0,1,2,8,2,6,6,6,6,6,7,7,7,7
11/10/2012 07:00,5,5,5,5,0,0,0,0,0,1,2,2,2,4,4,4,4,0,5,0,0,0,0,0,2,3,2,5,5,5,5,5,6,6,6,6
11/10/2012 08:00,6,6,6,6,0,0,0,1,0,1,2,2,2,3,4,3,3,0,7,0,2,2,1,0,2,5,2,6,6,6,6,6,6,6,6,6
11/10/2012 09:00,7,7,7,7,0,0,0,0,0,1,1,1,1,2,4,2,2,0,3,0,2,2,0,0,2,3,2,7,7,7,7,7,5,5,5,5
11/10/2012 10:00,5,5,5,5,0,0,0,0,0,2,3,3,3,3,3,3,3,0,4,1,0,0,0,1,0,3,0,5,5,5,5,5,4,4,4,4
11/10/2012 11:00,6,6,6,6,0,0,0,0,0,2,1,1,1,4,3,4,4,3,5,0,2,2,0,0,0,3,0,6,6,6,6,6,2,2,2,2
11/10/2012 12:00,5,5,5,5,2,2,2,0,2,2,2,2,2,2,2,2,2,2,6,0,2,2,0,1,0,3,0,5,5,5,5,5,2,2,2,2
11/10/2012 13:00,3,3,3,3,0,0,0,0,0,0,3,3,3,0,2,0,0,2,6,0,1,1,2,4,2,8,2,3,3,3,3,3,4,4,4,4
11/10/2012 14:00,3,3,3,3,2,2,2,1,2,2,2,2,2,4,2,4,4,4,6,1,2,2,2,2,4,12,4,3,3,3,3,3,2,2,2,2
11/10/2012 15:00,0,0,0,0,0,0,0,0,0,1,2,2,2,1,1,1,1,5,6,3,2,2,2,2,4,3,4,0,0,0,0,0,2,2,2,2
11/10/2012 16:00,1,1,1,1,0,0,0,0,0,1,2,2,2,1,2,1,1,5,6,3,2,2,2,3,4,4,4,1,1,1,1,1,2,2,2,2
11/10/2012 17:00,3,3,3,3,1,1,1,1,1,1,3,3,3,2,3,2,2,4,6,4,1,1,2,4,4,5,4,3,3,3,3,3,2,2,2,2
11/10/2012 18:00,4,4,4,4,2,2,2,2,2,1,4,4,4,2,3,2,2,4,6,4,1,1,1,6,4,7,4,4,4,4,4,4,2,2,2,2
11/10/2012 19:00,6,6,6,6,2,2,2,3,2,2,5,5,5,3,4,3,3,4,6,5,1,1,1,7,4,8,4,6,6,6,6,6,2,2,2,2
11/10/2012 20:00,6,6,6,6,2,2,2,3,2,2,5,5,5,3,4,3,3,4,9,5,1,1,1,7,4,8,4,6,6,6,6,6,2,2,2,2
11/10/2012 21:00,7,7,7,7,5,5,5,5,5,2,4,4,4,3,6,3,3,3,8,4,2,2,2,5,6,10,6,7,7,7,7,7,2,2,2,2
11/10/2012 22:00,6,6,6,6,1,1,1,3,1,1,3,3,3,3,4,3,3,4,8,3,2,2,4,3,5,8,5,6,6,6,6,6,0,0,0,0
11/10/2012 23:00,0,0,0,0,1,1,1,2,1,1,3,3,3,2,2,2,2,3,3,2,1,1,0,4,4,7,4,0,0,0,0,0,2,2,2,2
12/10/2012 00:00,6,6,6,6,0,0,0,1,0,2,2,2,2,0,2,0,0,3,2,0,3,3,2,2,3,9,3,6,6,6,6,6,2,2,2,2
12/10/2012 01:00,7,7,7,7,0,0,0,1,0,1,2,2,2,1,3,1,1,1,2,0,2,2,1,3,8,6,8,7,7,7,7,7,2,2,2,2
12/10/2012 02:00,5,5,5,5,0,0,0,0,0,1,3,3,3,0,2,0,0,2,2,0,1,1,1,2,6,6,6,5,5,5,5,5,2,2,2,2
12/10/2012 03:00,8,8,8,8,0,0,0,4,0,0,3,3,3,2,3,2,2,2,0,0,0,0,1,2,5,6,5,8,8,8,8,8,1,1,1,1
12/10/2012 04:00,10,10,10,10,2,2,2,2,2,0,2,2,2,0,4,0,0,3,0,0,1,1,3,2,3,0,3,10,10,10,10,10,2,2,2,2
12/10/2012 05:00,6,6,6,6,2,2,2,2,2,2,1,1,1,0,5,0,0,2,2,0,0,0,3,1,4,0,4,6,6,6,6,6,3,3,3,3
12/10/2012 06:00,6,6,6,6,0,0,0,1,0,1,1,1,1,0,7,0,0,0,2,1,0,0,4,0,4,7,4,6,6,6,6,6,2,2,2,2
12/10/2012 07:00,7,7,7,7,0,0,0,0,0,3,1,1,1,0,6,0,0,0,1,0,0,0,3,0,8,5,8,7,7,7,7,7,1,1,1,1
12/10/2012 08:00,6,6,6,6,3,3,3,0,3,3,2,2,2,0,6,0,0,0,2,0,1,1,3,1,7,7,7,6,6,6,6,6,0,0,0,0
12/10/2012 09:00,6,6,6,6,0,0,0,0,0,1,3,3,3,0,3,0,0,0,1,0,2,2,4,0,7,7,7,6,6,6,6,6,1,1,1,1
12/10/2012 10:00,6,6,6,6,0,0,0,0,0,3,3,3,3,0,5,0,0,0,0,0,4,4,3,0,4,5,4,6,6,6,6,6,2,2,2,2
12/10/2012 11:00,6,6,6,6,0,0,0,0,0,0,5,5,5,0,6,0,0,0,0,0,3,3,3,1,3,6,3,6,6,6,6,6,2,2,2,2
12/10/2012 12:00,6,6,6,6,0,0,0,0,0,1,4,4,4,0,3,0,0,0,0,0,3,3,2,2,3,7,3,6,6,6,6,6,2,2,2,2
12/10/2012 13:00,6,6,6,6,0,0,0,1,0,2,4,4,4,0,5,0,0,0,0,0,4,4,2,2,4,5,4,6,6,6,6,6,1,1,1,1
12/10/2012 14:00,7,7,7,7,0,0,0,2,0,4,3,3,3,2,7,2,2,1,2,0,4,4,3,3,7,5,7,7,7,7,7,7,1,1,1,1
12/10/2012 15:00,4,4,4,4,0,0,0,2,0,0,3,3,3,3,5,3,3,2,5,0,4,4,2,5,4,6,4,4,4,4,4,4,1,1,1,1
12/10/2012 16:00,3,3,3,3,1,1,1,0,1,4,3,3,3,3,6,3,3,2,6,0,4,4,3,5,4,3,4,3,3,3,3,3,1,1,1,1
12/10/2012 17:00,5,5,5,5,0,0,0,2,0,4,4,4,4,4,9,4,4,1,5,0,3,3,2,6,3,3,3,5,5,5,5,5,1,1,1,1
12/10/2012 18:00,4,4,4,4,2,2,2,3,2,3,0,0,0,5,5,5,5,0,5,0,4,4,1,5,2,3,2,4,4,4,4,4,1,1,1,1
12/10/2012 19:00,1,1,1,1,4,4,4,6,4,4,0,0,0,5,7,5,5,4,5,2,4,4,3,5,2,3,2,1,1,1,1,1,3,3,3,3
12/10/2012 20:00,4,4,4,4,3,3,3,5,3,2,1,1,1,4,6,4,4,2,4,2,4,4,3,6,4,3,4,4,4,4,4,4,5,5,5,5
12/10/2012 21:00,3,3,3,3,4,4,4,5,4,4,3,3,3,2,5,2,2,2,6,3,5,5,2,6,4,3,4,3,3,3,3,3,2,2,2,2
12/10/2012 22:00,5,5,5,5,6,6,6,9,6,4,5,5,5,5,5,5,5,2,5,2,5,5,2,5,4,3,4,5,5,5,5,5,1,1,1,1
12/10/2012 23:00,3,3,3,3,4,4,4,4,4,3,5,5,5,1,7,1,1,0,4,1,4,4,0,5,5,8,5,3,3,3,3,3,1,1,1,1
13/10/2012 00:00,3,3,3,3,4,4,4,4,4,4,5,5,5,2,6,2,2,0,3,1,4,4,0,6,4,9,4,3,3,3,3,3,1,1,1,1
13/10/2012 01:00,3,3,3,3,4,4,4,4,4,4,5,5,5,2,6,2,2,1,3,1,4,4,0,7,4,10,4,3,3,3,3,3,1,1,1,1
13/10/2012 02:00,3,3,3,3,4,4,4,5,4,5,4,4,4,3,6,3,3,1,2,1,4,4,0,7,3,10,3,3,3,3,3,3,1,1,1,1
13/10/2012 03:00,4,4,4,4,4,4,4,5,4,5,4,4,4,3,6,3,3,2,2,1,4,4,1,8,3,11,3,4,4,4,4,4,1,1,1,1
13/10/2012 04:00,4,4,4,4,4,4,4,6,4,6,4,4,4,4,5,4,4,2,2,1,4,4,1,9,3,12,3,4,4,4,4,4,1,1,1,1
13/10/2012 05:00,0,0,0,0,3,3,3,1,3,5,4,4,4,2,0,2,2,1,2,0,2,2,0,3,0,4,0,0,0,0,0,0,4,4,4,4
13/10/2012 06:00,0,0,0,0,0,0,0,2,0,4,4,4,4,2,1,2,2,0,2,0,4,4,0,4,1,5,1,0,0,0,0,0,7,7,7,7
13/10/2012 07:00,3,3,3,3,0,0,0,2,0,4,5,5,5,0,1,0,0,2,2,0,3,3,0,3,1,5,1,3,3,3,3,3,7,7,7,7
13/10/2012 08:00,2,2,2,2,0,0,0,2,0,4,5,5,5,0,0,0,0,0,2,0,2,2,0,1,0,3,0,2,2,2,2,2,6,6,6,6
13/10/2012 09:00,2,2,2,2,1,1,1,0,1,3,3,3,3,0,0,0,0,0,1,0,3,3,0,2,2,3,2,2,2,2,2,2,6,6,6,6
13/10/2012 10:00,0,0,0,0,0,0,0,0,0,6,5,5,5,0,0,0,0,3,4,0,2,2,0,1,0,0,0,0,0,0,0,0,7,7,7,7
13/10/2012 11:00,2,2,2,2,2,2,2,1,2,3,5,5,5,7,0,7,7,0,4,0,2,2,0,1,2,6,2,2,2,2,2,2,6,6,6,6
13/10/2012 12:00,4,4,4,4,0,0,0,1,0,2,4,4,4,4,0,4,4,3,4,0,2,2,1,2,2,5,2,4,4,4,4,4,7,7,7,7
13/10/2012 13:00,3,3,3,3,2,2,2,4,2,0,4,4,4,4,0,4,4,4,5,0,4,4,0,1,2,0,2,3,3,3,3,3,7,7,7,7
13/10/2012 14:00,5,5,5,5,2,2,2,2,2,0,4,4,4,3,0,3,3,2,6,0,4,4,1,5,4,2,4,5,5,5,5,5,8,8,8,8
13/10/2012 15:00,8,8,8,8,0,0,0,3,0,0,3,3,3,4,2,4,4,1,5,2,3,3,0,6,7,3,7,8,8,8,8,8,7,7,7,7
13/10/2012 16:00,7,7,7,7,6,6,6,2,6,1,3,3,3,3,4,3,3,1,5,3,3,3,0,5,5,3,5,7,7,7,7,7,7,7,7,7
13/10/2012 17:00,6,6,6,6,5,5,5,3,5,1,3,3,3,2,3,2,2,2,5,4,4,4,2,5,7,3,7,6,6,6,6,6,7,7,7,7
13/10/2012 18:00,7,7,7,7,7,7,7,4,7,0,3,3,3,0,4,0,0,3,4,4,3,3,0,7,7,3,7,7,7,7,7,7,6,6,6,6
13/10/2012 19:00,9,9,9,9,13,13,13,3,13,2,5,5,5,3,5,3,3,4,4,4,4,4,2,7,8,3,8,9,9,9,9,9,6,6,6,6
13/10/2012 20:00,9,9,9,9,12,12,12,3,12,2,0,0,0,4,5,4,4,2,1,4,3,3,0,7,8,3,8,9,9,9,9,9,6,6,6,6
13/10/2012 21:00,8,8,8,8,17,17,17,4,17,0,4,4,4,3,4,3,3,2,2,3,2,2,0,4,7,1,7,8,8,8,8,8,7,7,7,7
13/10/2012 22:00,7,7,7,7,9,9,9,4,9,2,6,6,6,2,6,2,2,3,1,3,3,3,2,4,4,0,4,7,7,7,7,7,6,6,6,6
13/10/2012 23:00,7,7,7,7,11,11,11,4,11,3,6,6,6,2,6,2,2,3,1,3,3,3,0,4,5,0,5,7,7,7,7,7,5,5,5,5
14/10/2012 00:00,8,8,8,8,11,11,11,3,11,0,4,4,4,0,4,0,0,0,1,3,3,3,0,2,4,3,4,8,8,8,8,8,6,6,6,6
14/10/2012 01:00,7,7,7,7,6,6,6,4,6,3,5,5,5,0,2,0,0,0,1,3,2,2,2,2,5,0,5,7,7,7,7,7,5,5,5,5
14/10/2012 02:00,6,6,6,6,6,6,6,2,6,3,5,5,5,0,5,0,0,0,2,1,1,1,2,2,5,1,5,6,6,6,6,6,5,5,5,5
14/10/2012 03:00,6,6,6,6,7,7,7,1,7,1,4,4,4,0,4,0,0,1,2,0,1,1,2,2,5,0,5,6,6,6,6,6,5,5,5,5
14/10/2012 04:00,5,5,5,5,4,4,4,0,4,1,5,5,5,0,5,0,0,0,1,0,1,1,1,1,2,0,2,5,5,5,5,5,5,5,5,5
14/10/2012 05:00,4,4,4,4,4,4,4,0,4,3,7,7,7,0,5,0,0,0,0,0,2,2,2,2,4,0,4,4,4,4,4,4,5,5,5,5
14/10/2012 06:00,3,3,3,3,0,0,0,0,0,5,7,7,7,0,5,0,0,0,0,2,2,2,2,3,3,0,3,3,3,3,3,3,7,7,7,7
14/10/2012 07:00,2,2,2,2,1,1,1,0,1,4,7,7,7,3,5,3,3,1,2,0,2,2,3,2,2,0,2,2,2,2,2,2,7,7,7,7
14/10/2012 08:00,3,3,3,3,3,3,3,1,3,5,7,7,7,3,5,3,3,1,2,0,2,2,4,3,2,0,2,3,3,3,3,3,6,6,6,6
14/10/2012 09:00,1,1,1,1,3,3,3,0,3,3,6,6,6,2,4,2,2,2,2,0,3,3,3,2,3,0,3,1,1,1,1,1,5,5,5,5
14/10/2012 10:00,2,2,2,2,1,1,1,0,1,3,5,5,5,4,4,4,4,2,2,2,3,3,3,3,3,0,3,2,2,2,2,2,8,8,8,8
14/10/2012 11:00,1,1,1,1,2,2,2,0,2,3,5,5,5,2,4,2,2,1,2,1,3,3,3,2,2,0,2,1,1,1,1,1,7,7,7,7
14/10/2012 12:00,2,2,2,2,1,1,1,0,1,3,5,5,5,2,4,2,2,2,2,1,3,3,3,1,1,4,1,2,2,2,2,2,7,7,7,7
14/10/2012 13:00,0,0,0,0,4,4,4,0,4,0,4,4,4,2,2,2,2,2,2,3,4,4,3,2,2,0,2,0,0,0,0,0,7,7,7,7
14/10/2012 14:00,1,1,1,1,3,3,3,2,3,5,5,5,5,3,3,3,3,2,2,3,4,4,4,3,3,3,3,1,1,1,1,1,7,7,7,7
14/10/2012 15:00,2,2,2,2,2,2,2,2,2,2,7,7,7,5,3,5,5,4,3,5,6,6,4,6,3,3,3,2,2,2,2,2,5,5,5,5
14/10/2012 16:00,0,0,0,0,0,0,0,2,0,2,7,7,7,2,1,2,2,5,3,4,6,6,2,6,0,3,0,0,0,0,0,0,4,4,4,4
14/10/2012 17:00,0,0,0,0,0,0,0,1,0,0,7,7,7,6,0,6,6,6,4,3,6,6,2,7,2,3,2,0,0,0,0,0,3,3,3,3
14/10/2012 18:00,2,2,2,2,6,6,6,2,6,4,7,7,7,5,2,5,5,5,4,4,6,6,1,6,0,3,0,2,2,2,2,2,4,4,4,4
14/10/2012 19:00,4,4,4,4,6,6,6,3,6,5,8,8,8,4,2,4,4,4,3,3,5,5,2,7,2,3,2,4,4,4,4,4,1,1,1,1
14/10/2012 20:00,4,4,4,4,7,7,7,2,7,6,8,8,8,5,2,5,5,5,2,2,5,5,0,6,5,3,5,4,4,4,4,4,6,6,6,6
14/10/2012 21:00,4,4,4,4,6,6,6,1,6,3,9,9,9,4,2,4,4,4,2,4,5,5,0,5,6,3,6,4,4,4,4,4,6,6,6,6
14/10/2012 22:00,5,5,5,5,7,7,7,0,7,5,10,10,10,4,2,4,4,5,0,4,4,4,3,5,3,2,3,5,5,5,5,5,5,5,5,5
14/10/2012 23:00,3,3,3,3,7,7,7,0,7,5,7,7,7,3,3,3,3,5,3,3,3,3,3,5,3,4,3,3,3,3,3,3,4,4,4,4
15/10/2012 00:00,5,5,5,5,8,8,8,1,8,3,5,5,5,2,2,2,2,4,3,1,3,3,2,5,3,4,3,5,5,5,5,5,5,5,5,5
15/10/2012 01:00,7,7,7,7,5,5,5,2,5,3,10,10,10,2,2,2,2,4,4,2,4,4,2,5,3,4,3,7,7,7,7,7,3,3,3,3
15/10/2012 02:00,5,5,5,5,3,3,3,2,3,5,8,8,8,2,3,2,2,4,3,1,4,4,2,5,1,4,1,5,5,5,5,5,1,1,1,1
15/10/2012 03:00,5,5,5,5,4,4,4,0,4,3,8,8,8,3,3,3,3,5,3,3,5,5,0,6,3,5,3,5,5,5,5,5,5,5,5,5
15/10/2012 04:00,4,4,4,4,2,2,2,0,2,4,6,6,6,2,2,2,2,4,4,3,6,6,0,6,2,4,2,4,4,4,4,4,6,6,6,6
15/10/2012 05:00,6,6,6,6,4,4,4,0,4,1,6,6,6,5,3,5,5,5,2,2,4,4,0,4,3,4,3,6,6,6,6,6,7,7,7,7
15/10/2012 06:00,7,7,7,7,3,3,3,0,3,2,5,5,5,3,3,3,3,5,2,3,2,2,0,3,4,2,4,7,7,7,7,7,6,6,6,6
